[step],Scenario,AC,District,Type,Value
8763,BAU,AC100,Gangseo,age1564,17.0475387894711
8763,BAU,AC150,Gangseo,age1564,10.5487532840926
8763,BAU,AC200,Gangseo,age1564,5.15044861944183
8763,BAU,AC100,Gangseo,age1564,17.1070242403212
8763,BAU,AC150,Gangseo,age1564,10.6181529767511
8763,BAU,AC200,Gangseo,age1564,5.37351906012988
8763,BAU,AC100,Gangseo,age1564,16.9087394041541
8763,BAU,AC150,Gangseo,age1564,10.2761116343628
8763,BAU,AC200,Gangseo,age1564,5.17523422396272
8763,BAU,AC100,Gangseo,age1564,17.2408665047341
8763,BAU,AC150,Gangseo,age1564,10.9701085609478
8763,BAU,AC200,Gangseo,age1564,5.47266147821345
8763,BAU,AC100,Gangseo,age1564,16.7005403261786
8763,BAU,AC150,Gangseo,age1564,10.1918405789917
8763,BAU,AC200,Gangseo,age1564,5.11574877311258
8763,BAU,AC100,Gangseo,age1564,17.5184652753681
8763,BAU,AC150,Gangseo,age1564,10.7668666038765
8763,BAU,AC200,Gangseo,age1564,5.63128934714718
8763,BAU,AC100,Gangseo,age1564,16.794725623358
8763,BAU,AC150,Gangseo,age1564,10.4843107123383
8763,BAU,AC200,Gangseo,age1564,5.07609180587915
8763,BAU,AC100,Gangseo,age1564,16.8988251623457
8763,BAU,AC150,Gangseo,age1564,10.7123382739305
8763,BAU,AC200,Gangseo,age1564,5.23967679571705
8763,BAU,AC100,Gangseo,age1564,17.4391513409012
8763,BAU,AC150,Gangseo,age1564,10.5933673722302
8763,BAU,AC200,Gangseo,age1564,5.31403360927973
8763,BAU,AC100,Gangseo,age1564,17.1417240866505
8763,BAU,AC150,Gangseo,age1564,10.8412234174392
8763,BAU,AC200,Gangseo,age1564,5.19010558667526
8763,BAU,AC100,Gangseo,age1564,17.2854805928717
8763,BAU,AC150,Gangseo,age1564,10.7619094829723
8763,BAU,AC200,Gangseo,age1564,5.34873345560898
8763,BAU,AC100,Gangseo,age1564,17.102067119417
8763,BAU,AC150,Gangseo,age1564,10.8461805383433
8763,BAU,AC200,Gangseo,age1564,5.30411936747137
8763,BAU,AC100,Gangseo,age1564,16.9731819759084
8763,BAU,AC150,Gangseo,age1564,10.3554255688296
8763,BAU,AC200,Gangseo,age1564,5.21984831210033
8763,BAU,AC100,Gangseo,age1564,17.6671789024934
8763,BAU,AC150,Gangseo,age1564,10.9155802310018
8763,BAU,AC200,Gangseo,age1564,5.32890497199227
8763,BAU,AC100,Gangseo,age1564,17.0425816685669
8763,BAU,AC150,Gangseo,age1564,10.5388390422842
8763,BAU,AC200,Gangseo,age1564,5.17027710305854
8763,BAU,AC100,Gangseo,age1564,17.0971099985129
8763,BAU,AC150,Gangseo,age1564,10.5784960095177
8763,BAU,AC200,Gangseo,age1564,5.45779011550092
8763,BAU,AC100,Gangseo,age1564,17.2210380211173
8763,BAU,AC150,Gangseo,age1564,10.836266296535
8763,BAU,AC200,Gangseo,age1564,5.44291875278838
8763,BAU,AC100,Gangseo,age1564,17.2012095375006
8763,BAU,AC150,Gangseo,age1564,10.6726813066971
8763,BAU,AC200,Gangseo,age1564,5.28429088385466
8763,BAU,AC100,Gangseo,age1564,17.2210380211173
8763,BAU,AC150,Gangseo,age1564,10.7222525157389
8763,BAU,AC200,Gangseo,age1564,5.32394785108809
8763,DEC,AC100,Gangseo,age1564,1.7349923164626
8763,DEC,AC150,Gangseo,age1564,1.72507807465424
8763,DEC,AC200,Gangseo,age1564,1.61106429385813
8763,DEC,AC100,Gangseo,age1564,1.57636444752888
8763,DEC,AC150,Gangseo,age1564,1.57636444752888
8763,DEC,AC200,Gangseo,age1564,1.4524364249244
8763,DEC,AC100,Gangseo,age1564,1.66559262380409
8763,DEC,AC150,Gangseo,age1564,1.66063550289992
8763,DEC,AC200,Gangseo,age1564,1.53175035939127
8763,DEC,AC100,Gangseo,age1564,1.8043920091211
8763,DEC,AC150,Gangseo,age1564,1.78952064640857
8763,DEC,AC200,Gangseo,age1564,1.66559262380409
8763,DEC,AC100,Gangseo,age1564,1.78456352550439
8763,DEC,AC150,Gangseo,age1564,1.77464928369603
8763,DEC,AC200,Gangseo,age1564,1.6408070192832
8763,DEC,AC100,Gangseo,age1564,1.76473504188767
8763,DEC,AC150,Gangseo,age1564,1.75977792098349
8763,DEC,AC200,Gangseo,age1564,1.63089277747484
8763,DEC,AC100,Gangseo,age1564,1.7102067119417
8763,DEC,AC150,Gangseo,age1564,1.7102067119417
8763,DEC,AC200,Gangseo,age1564,1.57636444752888
8763,DEC,AC100,Gangseo,age1564,1.74490655827096
8763,DEC,AC150,Gangseo,age1564,1.7349923164626
8763,DEC,AC200,Gangseo,age1564,1.63089277747484
8763,DEC,AC100,Gangseo,age1564,1.69037822832499
8763,DEC,AC150,Gangseo,age1564,1.68542110742081
8763,DEC,AC200,Gangseo,age1564,1.54166460119962
8763,DEC,AC100,Gangseo,age1564,1.5466217221038
8763,DEC,AC150,Gangseo,age1564,1.54166460119962
8763,DEC,AC200,Gangseo,age1564,1.44747930402023
8763,DEC,AC100,Gangseo,age1564,1.69533534922917
8763,DEC,AC150,Gangseo,age1564,1.68542110742081
8763,DEC,AC200,Gangseo,age1564,1.5714073266247
8763,DEC,AC100,Gangseo,age1564,1.5714073266247
8763,DEC,AC150,Gangseo,age1564,1.56149308481634
8763,DEC,AC200,Gangseo,age1564,1.43260794130769
8763,DEC,AC100,Gangseo,age1564,1.81430625092946
8763,DEC,AC150,Gangseo,age1564,1.81430625092946
8763,DEC,AC200,Gangseo,age1564,1.69533534922917
8763,DEC,AC100,Gangseo,age1564,1.78952064640857
8763,DEC,AC150,Gangseo,age1564,1.78952064640857
8763,DEC,AC200,Gangseo,age1564,1.68046398651663
8763,DEC,AC100,Gangseo,age1564,1.67550686561245
8763,DEC,AC150,Gangseo,age1564,1.67550686561245
8763,DEC,AC200,Gangseo,age1564,1.51192187577455
8763,DEC,AC100,Gangseo,age1564,1.7349923164626
8763,DEC,AC150,Gangseo,age1564,1.7349923164626
8763,DEC,AC200,Gangseo,age1564,1.6408070192832
8763,DEC,AC100,Gangseo,age1564,1.78952064640857
8763,DEC,AC150,Gangseo,age1564,1.77960640460021
8763,DEC,AC200,Gangseo,age1564,1.63584989837902
8763,DEC,AC100,Gangseo,age1564,1.7102067119417
8763,DEC,AC150,Gangseo,age1564,1.7102067119417
8763,DEC,AC200,Gangseo,age1564,1.56149308481634
8763,DEC,AC100,Gangseo,age1564,1.81430625092946
8763,DEC,AC150,Gangseo,age1564,1.80934913002528
8763,DEC,AC200,Gangseo,age1564,1.67550686561245
8763,DEC,AC100,Gangseo,age1564,1.81926337183364
8763,DEC,AC150,Gangseo,age1564,1.81926337183364
8763,DEC,AC200,Gangseo,age1564,1.67054974470827
8763,INC,AC100,Gangseo,age1564,23.4323105140534
8763,INC,AC150,Gangseo,age1564,23.4323105140534
8763,INC,AC200,Gangseo,age1564,23.4323105140534
8763,INC,AC100,Gangseo,age1564,23.2835968869281
8763,INC,AC150,Gangseo,age1564,23.2835968869281
8763,INC,AC200,Gangseo,age1564,23.2835968869281
8763,INC,AC100,Gangseo,age1564,23.5165815694245
8763,INC,AC150,Gangseo,age1564,23.5165815694245
8763,INC,AC200,Gangseo,age1564,23.5165815694245
8763,INC,AC100,Gangseo,age1564,23.2340256778863
8763,INC,AC150,Gangseo,age1564,23.2340256778863
8763,INC,AC200,Gangseo,age1564,23.2340256778863
8763,INC,AC100,Gangseo,age1564,24.0816933525009
8763,INC,AC150,Gangseo,age1564,24.0816933525009
8763,INC,AC200,Gangseo,age1564,24.0816933525009
8763,INC,AC100,Gangseo,age1564,23.1249690179943
8763,INC,AC150,Gangseo,age1564,23.1249690179943
8763,INC,AC200,Gangseo,age1564,23.1249690179943
8763,INC,AC100,Gangseo,age1564,23.5611956575621
8763,INC,AC150,Gangseo,age1564,23.5611956575621
8763,INC,AC200,Gangseo,age1564,23.5611956575621
8763,INC,AC100,Gangseo,age1564,23.06052644624
8763,INC,AC150,Gangseo,age1564,23.06052644624
8763,INC,AC200,Gangseo,age1564,23.06052644624
8763,INC,AC100,Gangseo,age1564,23.4273533931493
8763,INC,AC150,Gangseo,age1564,23.4273533931493
8763,INC,AC200,Gangseo,age1564,23.4273533931493
8763,INC,AC100,Gangseo,age1564,23.2141971942696
8763,INC,AC150,Gangseo,age1564,23.2141971942696
8763,INC,AC200,Gangseo,age1564,23.2141971942696
8763,INC,AC100,Gangseo,age1564,23.308382491449
8763,INC,AC150,Gangseo,age1564,23.308382491449
8763,INC,AC200,Gangseo,age1564,23.308382491449
8763,INC,AC100,Gangseo,age1564,22.8424131264562
8763,INC,AC150,Gangseo,age1564,22.8424131264562
8763,INC,AC200,Gangseo,age1564,22.8424131264562
8763,INC,AC100,Gangseo,age1564,23.6504238338373
8763,INC,AC150,Gangseo,age1564,23.6504238338373
8763,INC,AC200,Gangseo,age1564,23.6504238338373
8763,INC,AC100,Gangseo,age1564,23.5810241411788
8763,INC,AC150,Gangseo,age1564,23.5810241411788
8763,INC,AC200,Gangseo,age1564,23.5810241411788
8763,INC,AC100,Gangseo,age1564,23.4917959649036
8763,INC,AC150,Gangseo,age1564,23.4917959649036
8763,INC,AC200,Gangseo,age1564,23.4917959649036
8763,INC,AC100,Gangseo,age1564,23.0555693253358
8763,INC,AC150,Gangseo,age1564,23.0555693253358
8763,INC,AC200,Gangseo,age1564,23.0555693253358
8763,INC,AC100,Gangseo,age1564,23.5116244485203
8763,INC,AC150,Gangseo,age1564,23.5116244485203
8763,INC,AC200,Gangseo,age1564,23.5116244485203
8763,INC,AC100,Gangseo,age1564,23.0159123581024
8763,INC,AC150,Gangseo,age1564,23.0159123581024
8763,INC,AC200,Gangseo,age1564,23.0159123581024
8763,INC,AC100,Gangseo,age1564,22.6292569275765
8763,INC,AC150,Gangseo,age1564,22.6292569275765
8763,INC,AC200,Gangseo,age1564,22.6292569275765
8763,INC,AC100,Gangseo,age1564,23.3579537004908
8763,INC,AC150,Gangseo,age1564,23.3579537004908
8763,INC,AC200,Gangseo,age1564,23.3579537004908
8763,BAU,AC100,Gangseo,age65,16.238956668069
8763,BAU,AC150,Gangseo,age65,15.6079091291544
8763,BAU,AC200,Gangseo,age65,14.6823727387463
8763,BAU,AC100,Gangseo,age65,14.6823727387463
8763,BAU,AC150,Gangseo,age65,14.0933950357594
8763,BAU,AC200,Gangseo,age65,12.9995793016407
8763,BAU,AC100,Gangseo,age65,15.3975599495162
8763,BAU,AC150,Gangseo,age65,14.8927219183845
8763,BAU,AC200,Gangseo,age65,14.4299537231805
8763,BAU,AC100,Gangseo,age65,16.2810265039966
8763,BAU,AC150,Gangseo,age65,15.3975599495162
8763,BAU,AC200,Gangseo,age65,14.6823727387463
8763,BAU,AC100,Gangseo,age65,15.5658392932268
8763,BAU,AC150,Gangseo,age65,15.187210769878
8763,BAU,AC200,Gangseo,age65,14.4299537231805
8763,BAU,AC100,Gangseo,age65,15.1030710980227
8763,BAU,AC150,Gangseo,age65,14.6823727387463
8763,BAU,AC200,Gangseo,age65,14.1775347076146
8763,BAU,AC100,Gangseo,age65,15.1451409339504
8763,BAU,AC150,Gangseo,age65,14.4720235591081
8763,BAU,AC200,Gangseo,age65,13.7568363483382
8763,BAU,AC100,Gangseo,age65,16.4913756836348
8763,BAU,AC150,Gangseo,age65,15.9444678165755
8763,BAU,AC200,Gangseo,age65,14.8927219183845
8763,BAU,AC100,Gangseo,age65,15.7341186369373
8763,BAU,AC150,Gangseo,age65,15.0610012620951
8763,BAU,AC200,Gangseo,age65,14.135464871687
8763,BAU,AC100,Gangseo,age65,14.6403029028187
8763,BAU,AC150,Gangseo,age65,14.2196045435423
8763,BAU,AC200,Gangseo,age65,13.672696676483
8763,BAU,AC100,Gangseo,age65,15.5237694572991
8763,BAU,AC150,Gangseo,age65,14.9347917543122
8763,BAU,AC200,Gangseo,age65,14.3037442153976
8763,BAU,AC100,Gangseo,age65,16.1127471602861
8763,BAU,AC150,Gangseo,age65,15.776188472865
8763,BAU,AC200,Gangseo,age65,14.6403029028187
8763,BAU,AC100,Gangseo,age65,16.5755153554901
8763,BAU,AC150,Gangseo,age65,16.1548169962137
8763,BAU,AC200,Gangseo,age65,15.0610012620951
8763,BAU,AC100,Gangseo,age65,16.4072360117796
8763,BAU,AC150,Gangseo,age65,15.776188472865
8763,BAU,AC200,Gangseo,age65,15.2292806058056
8763,BAU,AC100,Gangseo,age65,14.8085822465292
8763,BAU,AC150,Gangseo,age65,14.4299537231805
8763,BAU,AC200,Gangseo,age65,13.5044173327724
8763,BAU,AC100,Gangseo,age65,15.649978965082
8763,BAU,AC150,Gangseo,age65,14.9347917543122
8763,BAU,AC200,Gangseo,age65,13.8409760201935
8763,BAU,AC100,Gangseo,age65,15.3554901135886
8763,BAU,AC150,Gangseo,age65,14.6823727387463
8763,BAU,AC200,Gangseo,age65,14.2196045435423
8763,BAU,AC100,Gangseo,age65,15.6920488010097
8763,BAU,AC150,Gangseo,age65,15.0610012620951
8763,BAU,AC200,Gangseo,age65,14.1775347076146
8763,BAU,AC100,Gangseo,age65,13.9251156920488
8763,BAU,AC150,Gangseo,age65,13.2099284812789
8763,BAU,AC200,Gangseo,age65,12.4526714345814
8763,BAU,AC100,Gangseo,age65,14.598233066891
8763,BAU,AC150,Gangseo,age65,13.9671855279764
8763,BAU,AC200,Gangseo,age65,13.3782078249895
8763,DEC,AC100,Gangseo,age65,13.9671855279764
8763,DEC,AC150,Gangseo,age65,13.2099284812789
8763,DEC,AC200,Gangseo,age65,12.0740429112326
8763,DEC,AC100,Gangseo,age65,13.5044173327724
8763,DEC,AC150,Gangseo,age65,12.9995793016407
8763,DEC,AC200,Gangseo,age65,12.3685317627261
8763,DEC,AC100,Gangseo,age65,12.5368111064367
8763,DEC,AC150,Gangseo,age65,11.6112747160286
8763,DEC,AC200,Gangseo,age65,10.7698779974758
8763,DEC,AC100,Gangseo,age65,13.083718973496
8763,DEC,AC150,Gangseo,age65,12.5788809423643
8763,DEC,AC200,Gangseo,age65,11.8636937315944
8763,DEC,AC100,Gangseo,age65,14.0933950357594
8763,DEC,AC150,Gangseo,age65,13.1257888094236
8763,DEC,AC200,Gangseo,age65,12.3685317627261
8763,DEC,AC100,Gangseo,age65,13.5464871687
8763,DEC,AC150,Gangseo,age65,13.083718973496
8763,DEC,AC200,Gangseo,age65,12.1581825830879
8763,DEC,AC100,Gangseo,age65,14.0513251998317
8763,DEC,AC150,Gangseo,age65,13.5044173327724
8763,DEC,AC200,Gangseo,age65,13.2099284812789
8763,DEC,AC100,Gangseo,age65,14.1775347076146
8763,DEC,AC150,Gangseo,age65,13.3782078249895
8763,DEC,AC200,Gangseo,age65,12.7050904501472
8763,DEC,AC100,Gangseo,age65,13.8830458561212
8763,DEC,AC150,Gangseo,age65,13.3782078249895
8763,DEC,AC200,Gangseo,age65,12.7050904501472
8763,DEC,AC100,Gangseo,age65,14.135464871687
8763,DEC,AC150,Gangseo,age65,13.2940681531342
8763,DEC,AC200,Gangseo,age65,12.8312999579302
8763,DEC,AC100,Gangseo,age65,13.5885570046277
8763,DEC,AC150,Gangseo,age65,13.0416491375684
8763,DEC,AC200,Gangseo,age65,12.4526714345814
8763,DEC,AC100,Gangseo,age65,13.4623474968448
8763,DEC,AC150,Gangseo,age65,12.7471602860749
8763,DEC,AC200,Gangseo,age65,12.1161127471603
8763,DEC,AC100,Gangseo,age65,14.3878838872528
8763,DEC,AC150,Gangseo,age65,13.6306268405553
8763,DEC,AC200,Gangseo,age65,12.9154396297854
8763,DEC,AC100,Gangseo,age65,14.1775347076146
8763,DEC,AC150,Gangseo,age65,13.4202776609171
8763,DEC,AC200,Gangseo,age65,12.7050904501472
8763,DEC,AC100,Gangseo,age65,13.7989061842659
8763,DEC,AC150,Gangseo,age65,13.083718973496
8763,DEC,AC200,Gangseo,age65,12.4106015986538
8763,DEC,AC100,Gangseo,age65,12.9575094657131
8763,DEC,AC150,Gangseo,age65,12.5788809423643
8763,DEC,AC200,Gangseo,age65,11.6954143878839
8763,DEC,AC100,Gangseo,age65,13.4202776609171
8763,DEC,AC150,Gangseo,age65,12.7471602860749
8763,DEC,AC200,Gangseo,age65,12.0740429112326
8763,DEC,AC100,Gangseo,age65,13.9251156920488
8763,DEC,AC150,Gangseo,age65,13.083718973496
8763,DEC,AC200,Gangseo,age65,12.3264619267985
8763,DEC,AC100,Gangseo,age65,13.672696676483
8763,DEC,AC150,Gangseo,age65,13.0416491375684
8763,DEC,AC200,Gangseo,age65,12.2423222549432
8763,DEC,AC100,Gangseo,age65,14.8085822465292
8763,DEC,AC150,Gangseo,age65,13.7147665124106
8763,DEC,AC200,Gangseo,age65,12.7892301220025
8763,INC,AC100,Gangseo,age65,68.3634833824148
8763,INC,AC150,Gangseo,age65,68.3634833824148
8763,INC,AC200,Gangseo,age65,68.3634833824148
8763,INC,AC100,Gangseo,age65,67.3117374842238
8763,INC,AC150,Gangseo,age65,67.3117374842238
8763,INC,AC200,Gangseo,age65,67.3117374842238
8763,INC,AC100,Gangseo,age65,67.8586453512831
8763,INC,AC150,Gangseo,age65,67.8586453512831
8763,INC,AC200,Gangseo,age65,67.8586453512831
8763,INC,AC100,Gangseo,age65,66.8489692890198
8763,INC,AC150,Gangseo,age65,66.8489692890198
8763,INC,AC200,Gangseo,age65,66.8489692890198
8763,INC,AC100,Gangseo,age65,68.1531342027766
8763,INC,AC150,Gangseo,age65,68.1531342027766
8763,INC,AC200,Gangseo,age65,68.1531342027766
8763,INC,AC100,Gangseo,age65,67.6062263357173
8763,INC,AC150,Gangseo,age65,67.6062263357173
8763,INC,AC200,Gangseo,age65,67.6062263357173
8763,INC,AC100,Gangseo,age65,68.1531342027766
8763,INC,AC150,Gangseo,age65,68.1531342027766
8763,INC,AC200,Gangseo,age65,68.1531342027766
8763,INC,AC100,Gangseo,age65,68.1952040387042
8763,INC,AC150,Gangseo,age65,68.1952040387042
8763,INC,AC200,Gangseo,age65,68.1952040387042
8763,INC,AC100,Gangseo,age65,67.7745056794279
8763,INC,AC150,Gangseo,age65,67.7745056794279
8763,INC,AC200,Gangseo,age65,67.7745056794279
8763,INC,AC100,Gangseo,age65,68.2372738746319
8763,INC,AC150,Gangseo,age65,68.2372738746319
8763,INC,AC200,Gangseo,age65,68.2372738746319
8763,INC,AC100,Gangseo,age65,67.1855279764409
8763,INC,AC150,Gangseo,age65,67.1855279764409
8763,INC,AC200,Gangseo,age65,67.1855279764409
8763,INC,AC100,Gangseo,age65,67.6903660075726
8763,INC,AC150,Gangseo,age65,67.6903660075726
8763,INC,AC200,Gangseo,age65,67.6903660075726
8763,INC,AC100,Gangseo,age65,68.1952040387042
8763,INC,AC150,Gangseo,age65,68.1952040387042
8763,INC,AC200,Gangseo,age65,68.1952040387042
8763,INC,AC100,Gangseo,age65,67.3117374842238
8763,INC,AC150,Gangseo,age65,67.3117374842238
8763,INC,AC200,Gangseo,age65,67.3117374842238
8763,INC,AC100,Gangseo,age65,68.8262515776188
8763,INC,AC150,Gangseo,age65,68.8262515776188
8763,INC,AC200,Gangseo,age65,68.8262515776188
8763,INC,AC100,Gangseo,age65,67.3958771560791
8763,INC,AC150,Gangseo,age65,67.3958771560791
8763,INC,AC200,Gangseo,age65,67.3958771560791
8763,INC,AC100,Gangseo,age65,67.3958771560791
8763,INC,AC150,Gangseo,age65,67.3958771560791
8763,INC,AC200,Gangseo,age65,67.3958771560791
8763,INC,AC100,Gangseo,age65,68.3634833824148
8763,INC,AC150,Gangseo,age65,68.3634833824148
8763,INC,AC200,Gangseo,age65,68.3634833824148
8763,INC,AC100,Gangseo,age65,68.0689945309213
8763,INC,AC150,Gangseo,age65,68.0689945309213
8763,INC,AC200,Gangseo,age65,68.0689945309213
8763,INC,AC100,Gangseo,age65,67.7324358435002
8763,INC,AC150,Gangseo,age65,67.7324358435002
8763,INC,AC200,Gangseo,age65,67.7324358435002
8763,BAU,AC100,Gangseo,edulow,15.9402067616653
8763,BAU,AC150,Gangseo,edulow,13.872590108969
8763,BAU,AC200,Gangseo,edulow,10.7711651299246
8763,BAU,AC100,Gangseo,edulow,14.8310476459777
8763,BAU,AC150,Gangseo,edulow,12.710306800509
8763,BAU,AC200,Gangseo,edulow,9.76954616145907
8763,BAU,AC100,Gangseo,edulow,15.6887575629661
8763,BAU,AC150,Gangseo,edulow,13.62037427888
8763,BAU,AC200,Gangseo,edulow,10.3137751512593
8763,BAU,AC100,Gangseo,edulow,15.6439554238962
8763,BAU,AC150,Gangseo,edulow,13.2035548032162
8763,BAU,AC200,Gangseo,edulow,10.3822824093666
8763,BAU,AC100,Gangseo,edulow,15.2901313002965
8763,BAU,AC150,Gangseo,edulow,13.1582662713539
8763,BAU,AC200,Gangseo,edulow,10.3628406042637
8763,BAU,AC100,Gangseo,edulow,15.3398609337307
8763,BAU,AC150,Gangseo,edulow,13.1687242798354
8763,BAU,AC200,Gangseo,edulow,10.3306371505605
8763,BAU,AC100,Gangseo,edulow,15.0185237959533
8763,BAU,AC150,Gangseo,edulow,12.7956682815617
8763,BAU,AC200,Gangseo,edulow,9.86035907666002
8763,BAU,AC100,Gangseo,edulow,15.2130681818182
8763,BAU,AC150,Gangseo,edulow,13.3948863636364
8763,BAU,AC200,Gangseo,edulow,10.46875
8763,BAU,AC100,Gangseo,edulow,15.3867911186537
8763,BAU,AC150,Gangseo,edulow,13.223023617593
8763,BAU,AC200,Gangseo,edulow,10.3521425540942
8763,BAU,AC100,Gangseo,edulow,14.8639120011282
8763,BAU,AC150,Gangseo,edulow,12.8049640389226
8763,BAU,AC200,Gangseo,edulow,9.98448737836694
8763,BAU,AC100,Gangseo,edulow,14.2776203966006
8763,BAU,AC150,Gangseo,edulow,12.4929178470255
8763,BAU,AC200,Gangseo,edulow,9.6742209631728
8763,BAU,AC100,Gangseo,edulow,14.9757765745227
8763,BAU,AC150,Gangseo,edulow,12.9809062410943
8763,BAU,AC200,Gangseo,edulow,10.0883442576233
8763,BAU,AC100,Gangseo,edulow,15.6678801456175
8763,BAU,AC150,Gangseo,edulow,13.6936432371885
8763,BAU,AC200,Gangseo,edulow,10.5852702324279
8763,BAU,AC100,Gangseo,edulow,15.5356380708493
8763,BAU,AC150,Gangseo,edulow,13.1313131313131
8763,BAU,AC200,Gangseo,edulow,10.2005975245412
8763,BAU,AC100,Gangseo,edulow,14.9169715733183
8763,BAU,AC150,Gangseo,edulow,12.9327329017732
8763,BAU,AC200,Gangseo,edulow,9.92119335772587
8763,BAU,AC100,Gangseo,edulow,15.125336354624
8763,BAU,AC150,Gangseo,edulow,13.1284520606146
8763,BAU,AC200,Gangseo,edulow,10.1826936694519
8763,BAU,AC100,Gangseo,edulow,15.5323354984468
8763,BAU,AC150,Gangseo,edulow,13.5978537136402
8763,BAU,AC200,Gangseo,edulow,10.519627223948
8763,BAU,AC100,Gangseo,edulow,15.8028527044203
8763,BAU,AC150,Gangseo,edulow,13.684507837876
8763,BAU,AC200,Gangseo,edulow,10.8176811184861
8763,BAU,AC100,Gangseo,edulow,15.4623044096728
8763,BAU,AC150,Gangseo,edulow,13.2147937411095
8763,BAU,AC200,Gangseo,edulow,10.298719772404
8763,BAU,AC100,Gangseo,edulow,14.9745475113122
8763,BAU,AC150,Gangseo,edulow,12.7969457013575
8763,BAU,AC200,Gangseo,edulow,9.92647058823529
8763,DEC,AC100,Gangseo,edulow,4.95325798800056
8763,DEC,AC150,Gangseo,edulow,4.45095576949909
8763,DEC,AC200,Gangseo,edulow,4.17189898144272
8763,DEC,AC100,Gangseo,edulow,5.10275408919335
8763,DEC,AC150,Gangseo,edulow,4.51558786523137
8763,DEC,AC200,Gangseo,edulow,4.31986579057738
8763,DEC,AC100,Gangseo,edulow,4.41259931895573
8763,DEC,AC150,Gangseo,edulow,3.87343927355278
8763,DEC,AC200,Gangseo,edulow,3.68898978433598
8763,DEC,AC100,Gangseo,edulow,4.81305803571429
8763,DEC,AC150,Gangseo,edulow,4.36662946428571
8763,DEC,AC200,Gangseo,edulow,4.11551339285714
8763,DEC,AC100,Gangseo,edulow,4.68684025334272
8763,DEC,AC150,Gangseo,edulow,4.20830401125968
8763,DEC,AC200,Gangseo,edulow,3.92681210415201
8763,DEC,AC100,Gangseo,edulow,4.7316384180791
8763,DEC,AC150,Gangseo,edulow,4.18079096045198
8763,DEC,AC200,Gangseo,edulow,3.89830508474576
8763,DEC,AC100,Gangseo,edulow,5.08522327088322
8763,DEC,AC150,Gangseo,edulow,4.57810959290041
8763,DEC,AC200,Gangseo,edulow,4.45133117340471
8763,DEC,AC100,Gangseo,edulow,5.20892151326934
8763,DEC,AC150,Gangseo,edulow,4.68661773009599
8763,DEC,AC200,Gangseo,edulow,4.48898927159797
8763,DEC,AC100,Gangseo,edulow,5.320813771518
8763,DEC,AC150,Gangseo,edulow,4.7801963294921
8763,DEC,AC200,Gangseo,edulow,4.55256793284962
8763,DEC,AC100,Gangseo,edulow,5.03020935787551
8763,DEC,AC150,Gangseo,edulow,4.46817479274975
8763,DEC,AC200,Gangseo,edulow,4.28551355908388
8763,DEC,AC100,Gangseo,edulow,5.30075725103586
8763,DEC,AC150,Gangseo,edulow,4.7006715245035
8763,DEC,AC200,Gangseo,edulow,4.48635519359909
8763,DEC,AC100,Gangseo,edulow,4.3313176768387
8763,DEC,AC150,Gangseo,edulow,3.8391224862888498
8763,DEC,AC200,Gangseo,edulow,3.6703698495289
8763,DEC,AC100,Gangseo,edulow,5.44674767691208
8763,DEC,AC150,Gangseo,edulow,4.81772694781987
8763,DEC,AC200,Gangseo,edulow,4.58899213724089
8763,DEC,AC100,Gangseo,edulow,5.05753658190084
8763,DEC,AC150,Gangseo,edulow,4.60292655206706
8763,DEC,AC200,Gangseo,edulow,4.41824122744708
8763,DEC,AC100,Gangseo,edulow,5.11291009799744
8763,DEC,AC150,Gangseo,edulow,4.45959380769777
8763,DEC,AC200,Gangseo,edulow,4.26075841499787
8763,DEC,AC100,Gangseo,edulow,4.67844522968198
8763,DEC,AC150,Gangseo,edulow,4.24028268551237
8763,DEC,AC200,Gangseo,edulow,3.92932862190813
8763,DEC,AC100,Gangseo,edulow,4.60666194188519
8763,DEC,AC150,Gangseo,edulow,4.12473423104181
8763,DEC,AC200,Gangseo,edulow,3.8979447200567
8763,DEC,AC100,Gangseo,edulow,4.972297201307
8763,DEC,AC150,Gangseo,edulow,4.4750674811763
8763,DEC,AC200,Gangseo,edulow,4.24776246625941
8763,DEC,AC100,Gangseo,edulow,4.79084228377615
8763,DEC,AC150,Gangseo,edulow,4.25381571509327
8763,DEC,AC200,Gangseo,edulow,3.99943470887507
8763,DEC,AC100,Gangseo,edulow,5.24534686971235
8763,DEC,AC150,Gangseo,edulow,4.72363226170333
8763,DEC,AC200,Gangseo,edulow,4.44162436548223
8763,INC,AC100,Gangseo,edulow,28.9785553047404
8763,INC,AC150,Gangseo,edulow,28.9926636568849
8763,INC,AC200,Gangseo,edulow,28.9644469525959
8763,INC,AC100,Gangseo,edulow,28.7750493931696
8763,INC,AC150,Gangseo,edulow,28.7891617273497
8763,INC,AC200,Gangseo,edulow,28.7891617273497
8763,INC,AC100,Gangseo,edulow,27.9602963791416
8763,INC,AC150,Gangseo,edulow,27.9742765273312
8763,INC,AC200,Gangseo,edulow,27.946316230952
8763,INC,AC100,Gangseo,edulow,29.1879613855764
8763,INC,AC150,Gangseo,edulow,29.1879613855764
8763,INC,AC200,Gangseo,edulow,29.1879613855764
8763,INC,AC100,Gangseo,edulow,28.2774175359459
8763,INC,AC150,Gangseo,edulow,28.2915139554553
8763,INC,AC200,Gangseo,edulow,28.2774175359459
8763,INC,AC100,Gangseo,edulow,28.8012309413904
8763,INC,AC150,Gangseo,edulow,28.8152189117359
