no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
69,2010-02-04,pm10,home,59,60,38,48,64,54,64,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,47,65,54,40
70,2010-02-04,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,66,51,56,64,67,62,54.65517241,43.53333333,48.63333333,41.66666667,37,-999,-999,-999,-999,-999
71,2010-02-05,pm10,home,40,40,34,21,28,29,34,46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,43,28,31,19
72,2010-02-05,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,33,28,39,52,46,36,31,19,38,31,46,-999,-999,-999,-999,-999
73,2010-02-06,pm10,home,24,28,35,45,37,38,41,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,58,49,48,57
74,2010-02-06,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,39,40,63,50,51,37,48,38,37,45,51,-999,-999,-999,-999,-999
75,2010-02-07,pm10,home,73,58,46,57,52,65,51,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,48,51,45,48
76,2010-02-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,62,45,48,53,55,41,51,35,40,22,13,-999,-999,-999,-999,-999
77,2010-02-08,pm10,home,46,44,56,58,57,44,54,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,44,60,65,46
78,2010-02-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,50,65,43,44,47,36,61,70,59,41,40,-999,-999,-999,-999,-999
79,2010-02-09,pm10,home,39,39,31,35,35,21,24,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,20,21,16,24
80,2010-02-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,29,20,36,41,36,39,40,26,41,27,40,-999,-999,-999,-999,-999
81,2010-02-10,pm10,home,17,19,22,28,20,24,13,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6,5,3,6
82,2010-02-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,12,19,28,21,11,8,10,6,4,10,8,-999,-999,-999,-999,-999
83,2010-02-11,pm10,home,7,7,4,3,10,5,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,4,7,4,8
84,2010-02-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,7,8,8,6,6,7,5,7,6,3,3,-999,-999,-999,-999,-999
85,2010-02-12,pm10,home,7,6,7,9,7,6,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,10,24,15,14
86,2010-02-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,3,4,5,4,19,12,10,7,7,8,7,-999,-999,-999,-999,-999
87,2010-02-13,pm10,home,20,12,10,19,13,10,22,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67.5,24,39,23,17
88,2010-02-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,32,29,20,20,71.36666667,66.1,75.63333333,66.43333333,61.5862069,62.7,63.96666667,-999,-999,-999,-999,-999
89,2010-02-14,pm10,home,25,13,9,7,7,12,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,14,20,21,14
90,2010-02-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,4,10,10,13,11,8,5,6,4,5,20,-999,-999,-999,-999,-999
91,2010-02-15,pm10,home,65.6,61.73333333,71.36666667,67.1,58.96666667,62.83333333,62.2,60.56666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63.96666667,69.6,77.46666667,71.93333333,61.46666667
92,2010-02-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,60.6,80,88.23333333,91.57142857,87.25,79.64285714,82.59259259,72.96296296,62.36666667,64.76666667,61.23333333,-999,-999,-999,-999,-999
93,2010-02-16,pm10,home,59.9,59.66666667,55.66666667,50.93333333,54.66666667,47.06666667,49.16666667,44.86666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,37,24,45,51
94,2010-02-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,56.4,52.93333333,60.9,61.96666667,58.2,49.33333333,50.17857143,46.25,48.41666667,43.61538462,23,-999,-999,-999,-999,-999
