no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
132,2010-03-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,12,10,20,14,20,25,24,19,26,18,23,-999,-999,-999,-999,-999
133,2010-03-08,pm10,home,8,5,7,7,6,9,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,26,17,15,15
134,2010-03-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,13,21,21,21,24,19,24,21,15,23,19,-999,-999,-999,-999,-999
135,2010-03-09,pm10,home,12,11,7,8,11,12,10,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,24,24,12,14
136,2010-03-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,15,17,28,27,22,24,28,24,23,25,26,-999,-999,-999,-999,-999
137,2010-03-10,pm10,home,11,11,9,9,12,17,20,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,63.46666667,23,33,30
138,2010-03-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,21,23,23,25,30,25,33,29,33,33,33,-999,-999,-999,-999,-999
139,2010-03-11,pm10,home,31,25,22,24,24,28,25,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,64,70,69,67
140,2010-03-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,33,47,56,50,42,45,51,54,64,66,64,-999,-999,-999,-999,-999
141,2010-03-12,pm10,home,66,69,60,57,60,52,58,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,101,65,74,90,97
142,2010-03-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,55,53,52,51,60,66,86,100,138,180,160,-999,-999,-999,-999,-999
143,2010-03-13,pm10,home,94,86,80,82,89,104,108,143,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86,83,88,90,97
144,2010-03-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,172,173,178,158,154,156,143,142,120,102,95,-999,-999,-999,-999,-999
145,2010-03-14,pm10,home,99,89,89,92,90,89,84,88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80,85,86,87,85
146,2010-03-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,100,94,73,67,62,102,149,198,175,122,101,-999,-999,-999,-999,-999
147,2010-03-15,pm10,home,83,73,71,64,60,55,46,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,259,327,339,367,351
