no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
111,2010-02-25,pm10,home,42,34,34,24,29,31,29,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,51,57,72,81
112,2010-02-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,27,10,9,14,12,15,15,28,39,28,65,-999,-999,-999,-999,-999
113,2010-02-26,pm10,home,56,26,38,34,30,28,27,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,29,34,37,41
114,2010-02-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,29,23,33,24,17,17,20,23,29,34,36,-999,-999,-999,-999,-999
115,2010-02-27,pm10,home,54,49,50,34,24,31,34,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,59,58,55,53,49
116,2010-02-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,32,32,29,31,27,32,36,36,45,44,46,-999,-999,-999,-999,-999
117,2010-02-28,pm10,home,45,42,38,44,58,63,65,62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61,71,76,90,91
118,2010-02-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,50,64,56,56,65,74,75,73,69,61,-999,-999,-999,-999,-999
119,2010-03-01,pm10,home,86,79,81,82,67,52,32,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,9,8,10,8
120,2010-03-01,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,6,7,10,4,13,5,12,4,6,10,5,-999,-999,-999,-999,-999
121,2010-03-02,pm10,home,5,5,7,4,13,10,11,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,43,53,55,64
122,2010-03-02,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,18,24,30,39,40,49,58,28,21,19,27,-999,-999,-999,-999,-999
123,2010-03-03,pm10,home,75,75,71,77,91,95,90,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,69,63,69,62,48
