no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
75,2010-02-07,pm10,home,72,65,54,58,67,61,54,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,53,50,51,43
76,2010-02-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,57,56,52,45,47,59,55,45,37,45,57,-999,-999,-999,-999,-999
77,2010-02-08,pm10,home,48,53,49,47,47,45,40,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98,101,104,83,62
78,2010-02-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,52,63,90,49,38,43,64,65,66,72,77,-999,-999,-999,-999,-999
79,2010-02-09,pm10,home,55,63,68,62,52,51,50,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,52,55,51,44
80,2010-02-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,44,39,42,48,63,47.1,80,74,72,62,49,-999,-999,-999,-999,-999
81,2010-02-10,pm10,home,35,35,34,37,34,37,40,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,9,7,18,10
82,2010-02-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,34,32,33,35,45,38,40,23,11,9,6,-999,-999,-999,-999,-999
83,2010-02-11,pm10,home,4,5,4,4,5,3,7,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,12,11,16,19
84,2010-02-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,5,4,6,5,10,8,9,14,9,5,7,-999,-999,-999,-999,-999
85,2010-02-12,pm10,home,21,15,14,16,11,9,8,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,23,23,20,31
86,2010-02-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,11,18,10,11,13,16,11,17,16,16,18,-999,-999,-999,-999,-999
87,2010-02-13,pm10,home,33,31,23,18,26,31,31,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,38,41,40,45
88,2010-02-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,39,27,23,29,30,35,22,32,34,36,-999,-999,-999,-999,-999
89,2010-02-14,pm10,home,49,49,46,47,41,40,32,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,31,38,34,32
90,2010-02-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,39,43,36,30,28,32,29,32,25,28,27,-999,-999,-999,-999,-999
91,2010-02-15,pm10,home,36,45,52,49,55,64,64,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,70,70,70,65
92,2010-02-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,67,64,47,41,36,46,43,42,62,70,67,-999,-999,-999,-999,-999
93,2010-02-16,pm10,home,60,50,48,48,45,45,46,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,42,35,35,32
94,2010-02-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,51,47,58,48,57,56,55,56,43,38,41,-999,-999,-999,-999,-999
95,2010-02-17,pm10,home,31,36,33,43,42,35,37,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,83,78,78,78,76
96,2010-02-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,51,62,67,56,49,40,35,53,61,81,89,-999,-999,-999,-999,-999
97,2010-02-18,pm10,home,62,57,53,61,67,67,59,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,62,58,60,60,62
98,2010-02-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,40,40,39,51,55,88,93,88,74,61,60,-999,-999,-999,-999,-999
99,2010-02-19,pm10,home,59,62,61,68,60,62,61,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,49,59,55,53
100,2010-02-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,60,73,74,67,66,63,52,38,52,44,-999,-999,-999,-999,-999
101,2010-02-20,pm10,home,58,60,56,59,60,60,65,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,75,48.18181818,48.18181818,50.22727273
102,2010-02-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,70,73,73,75,97,99,93,94,86,87,77,-999,-999,-999,-999,-999
103,2010-02-21,pm10,home,52.63636364,49.81818182,47.27272727,46.18181818,46.40909091,44.59090909,40.09090909,42.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50.18181818,53.13636364,75,50,51
104,2010-02-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,43.36363636,46.90909091,44.18181818,41.90909091,41.81818182,51.04545455,56.09090909,58.45454545,49.77272727,48.77272727,51.36363636,-999,-999,-999,-999,-999
105,2010-02-22,pm10,home,51,48,45,39,39,40,44,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,74,80,79,82
106,2010-02-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,48,54,64.04761905,57.36363636,51.40909091,87,89,83,68,54,60,-999,-999,-999,-999,-999
107,2010-02-23,pm10,home,77,79,68,58,49,44,48,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,92,104,121,115,115
108,2010-02-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,62,67,70,87,89,75,82,73,73,85,84,-999,-999,-999,-999,-999
109,2010-02-24,pm10,home,100,93,88,89,80,84,105,104,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,76,84,85,72,64
110,2010-02-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,98,106,95,91,80,58,48,57,43,41,56,-999,-999,-999,-999,-999
111,2010-02-25,pm10,home,55,42,35,37,33,39,33,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,39,58,47,42
112,2010-02-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,27,28,12,8,25,5,7,16,17,26,29,-999,-999,-999,-999,-999
113,2010-02-26,pm10,home,38,22,23,23,20,21,16,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,23,23,40,41
114,2010-02-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,17,17,20,16,11,15,15,25,24,30,29,-999,-999,-999,-999,-999
115,2010-02-27,pm10,home,43,34,26,29,25,25,26,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,42,48.95454545,46.27272727,49
116,2010-02-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,25,22,22,27,26,25,32,35,36,37,43,-999,-999,-999,-999,-999
117,2010-02-28,pm10,home,49.77272727,45.95454545,45.22727273,41.95454545,43.22727273,42.18181818,38.68181818,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45.77272727,49.63636364,54.43333333,103,93
118,2010-02-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38.27272727,42.40909091,39.09090909,37.13636364,36.68181818,48.77272727,61.09090909,67.59090909,54.31818182,48.72727273,48.09090909,-999,-999,-999,-999,-999
119,2010-03-01,pm10,home,86,82,76,73,55,36,12,42.46666667,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,3,6,4,3
120,2010-03-01,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,42.23333333,44,35.05,33.68181818,32.13636364,50.13333333,1,1,1,1,4,-999,-999,-999,-999,-999
121,2010-03-02,pm10,home,7,4,6,4,83.6,9,8,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,51,57,55,62
122,2010-03-02,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,12,18,19,25,29,45,53,47,25,11,22,-999,-999,-999,-999,-999
123,2010-03-03,pm10,home,78,89,100,98,100,99,100,105,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80,87,72,70,65
124,2010-03-03,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,120,113,105,104,103,92,89,86,82,80,84,-999,-999,-999,-999,-999
125,2010-03-04,pm10,home,56,49,41,35,43,43,41,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,16,25,29,29
126,2010-03-04,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,39,43,39,38,33,23,34,16,16,9,13,-999,-999,-999,-999,-999
127,2010-03-05,pm10,home,15,8,14,19,19,20,18,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,60,73,81,93
128,2010-03-05,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,19,23,25,28,31,41,37,32,25,34,34,-999,-999,-999,-999,-999
129,2010-03-06,pm10,home,96,91,87,81,79,82,87,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,10,16,12,14
130,2010-03-06,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,101,107,102,95,84,70,53,56,31,16,14,-999,-999,-999,-999,-999
131,2010-03-07,pm10,home,10,11,12,8,13,14,15,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,25,15,17,9
132,2010-03-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,8,13,12,14,17,18,19,21,19,19,19,-999,-999,-999,-999,-999
133,2010-03-08,pm10,home,6,13,8,12,11,8,14,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,24,19,20,18
134,2010-03-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,11,17,12,13,12,21,14,20,20,18,18,-999,-999,-999,-999,-999
135,2010-03-09,pm10,home,11,11,10,11,12,12,10,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,29,37,27,20
136,2010-03-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,17,17,18,18,16,18,16,21,23,26,21,-999,-999,-999,-999,-999
137,2010-03-10,pm10,home,21,18,12,15,15,20,22,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,26,29,32,38
138,2010-03-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,23,22,25,29,31,34,35,25,33,37,34,-999,-999,-999,-999,-999
139,2010-03-11,pm10,home,28,29,28,25,27,23,30,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63,69,76,77,74
140,2010-03-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,31,41,37,45,42,57,39,44,61,63,68,-999,-999,-999,-999,-999
141,2010-03-12,pm10,home,71,69,66,62,58,57,60,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,140,106,77,93,100
142,2010-03-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,48,47,44,43,50,76,89,114,132,177,190,-999,-999,-999,-999,-999
143,2010-03-13,pm10,home,98,91,86,81,84,96,111,156,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,93,91,85,89,100
144,2010-03-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,186,191,146,177,170,156,149,138,113,114,111,-999,-999,-999,-999,-999
145,2010-03-14,pm10,home,97,78,81,80,81,84,80,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,95,88,88,92,87
146,2010-03-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,87,92,77,65,50,102,180,217,157,121,105,-999,-999,-999,-999,-999
147,2010-03-15,pm10,home,77,75,72,63,57,50,46,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,239,347,370,382,376
148,2010-03-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,32,17,10,15,13,9,14,2,30,64,97,-999,-999,-999,-999,-999
149,2010-03-16,pm10,home,348,402,371,294,397,488,459,455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,38,38,40,37
150,2010-03-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,492,527,468,360,200,124,81,66,55,40.76666667,43,-999,-999,-999,-999,-999
151,2010-03-17,pm10,home,42,45,52,54,69,73,67,62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,46,51,52,51
152,2010-03-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,51,56,42,50,49,48,55,55,50,52,-999,-999,-999,-999,-999
153,2010-03-18,pm10,home,40,44,57,57,39,36,40,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,38,38,46,41
154,2010-03-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,46,36,35,25,40,42,34,35,39,37,-999,-999,-999,-999,-999
155,2010-03-19,pm10,home,40,42,30,35,38,40,48,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,86,88,82,73
156,2010-03-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,34,34,38,33,29,27,36,51,57,57,61,-999,-999,-999,-999,-999
157,2010-03-20,pm10,home,67,66,68,69,70,69,71,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,552,289,60,37,35
158,2010-03-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,79,83,118,118,56,40,58,60,81,256,338,-999,-999,-999,-999,-999
159,2010-03-21,pm10,home,49,51,60,46,43,33,29,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,58,54,50,51
160,2010-03-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,22,30,35,45,57,65,48,36,41,35,39,-999,-999,-999,-999,-999
161,2010-03-22,pm10,home,49,48,48,54,54,48,54,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,27,40,37,26
162,2010-03-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,54,58,31.81481481,64,69,73,74,39,26,29,33,-999,-999,-999,-999,-999
163,2010-03-23,pm10,home,32,33,27,23,27,36,31,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,58,72,66,67,64
164,2010-03-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,40,43,52,65,83,75,57,56,47,48,-999,-999,-999,-999,-999
165,2010-03-24,pm10,home,57,59,56,49,46,44,49,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,116,94,92,81,88
166,2010-03-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,45,55,62,69,70,80,92,88,87,87,94,-999,-999,-999,-999,-999
167,2010-03-25,pm10,home,94,86,83,78,73,75,71,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,33,38,43,45
168,2010-03-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,50,72,73,65,19,25,27,23,36,38,35,-999,-999,-999,-999,-999
169,2010-03-26,pm10,home,42,38,35,31,29,26,27,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,93,95.7,114,89,89
170,2010-03-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,18,25,31,34,45,52,59,70,84,74,67,-999,-999,-999,-999,-999
171,2010-03-27,pm10,home,87,74,62,55,58,58,61,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,136,124,132,118,111
172,2010-03-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,75,95,101,106,116,115,117,115,118,111,130,-999,-999,-999,-999,-999
173,2010-03-28,pm10,home,113,114,97,83,77,71,53,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,51,60,55,55
174,2010-03-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,44,39,42,34,38,34,35,42,40,51,53,-999,-999,-999,-999,-999
175,2010-03-29,pm10,home,56,39,41,39,40,36,52,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,79,91,86,93,90
176,2010-03-29,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,56,54,61,59,56,56,46,76,71,72,80,-999,-999,-999,-999,-999
177,2010-03-30,pm10,home,84,76,77,79,70,72,75,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50,47,67,55,54
178,2010-03-30,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,66,68,64,60,66,60,61,67,66,62,-999,-999,-999,-999,-999
179,2010-03-31,pm10,home,103,55,50,49,44,54,63,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,11,26,26,34
180,2010-03-31,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,34,28,18,8,9,6,12,11,12,11,-999,-999,-999,-999,-999
