no,date,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
86,2010-02-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,14,14,20,16,11,23,22,19,16,15,34,-999,-999,-999,-999,-999
87,2010-02-13,pm10,home,33,32,32,34,27,30,38,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,38,27,37,40
88,2010-02-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,27,38,30,19,36,36,36,31,27,44,31,-999,-999,-999,-999,-999
89,2010-02-14,pm10,home,53,55,33,48,31,24,33,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,20,25,36,37
90,2010-02-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,37,38,27,31,27,27,26,28,34,18,-999,-999,-999,-999,-999
91,2010-02-15,pm10,home,40,33,52,49,58,68,78,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,71,47,57,37
92,2010-02-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,53,48,37,41,48,42,47,59,68,53,58,-999,-999,-999,-999,-999
93,2010-02-16,pm10,home,48,54,47,51,43,37,38,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,26,31,23,24
94,2010-02-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,29,41,53,53,51,37,45,45,35,49,36,-999,-999,-999,-999,-999
95,2010-02-17,pm10,home,34,26,27,37,33,26,27,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,76,64,65,72,72
96,2010-02-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,53,63,41,40,36,42,64,75,68,79,83,-999,-999,-999,-999,-999
97,2010-02-18,pm10,home,63,56,64,71,77,67,49,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,46,44,45,44
98,2010-02-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,45,43,45,30.63333333,83,78,65,70,52,47,57,-999,-999,-999,-999,-999
99,2010-02-19,pm10,home,56,54,50,60,53,60,55,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,49,46,54,51
100,2010-02-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,56,66,65,76,60,49,47,49,44,45,45,-999,-999,-999,-999,-999
101,2010-02-20,pm10,home,53,58,56,53,62,55,52,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86,77,76,82,64
102,2010-02-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,60,74,95,91,100,82,93,81,81,84,81,-999,-999,-999,-999,-999
103,2010-02-21,pm10,home,82,81,88,90,75,85,74,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55,58,47,56,53
104,2010-02-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,103,102,96,98,65,51,62,57,60,41,58,-999,-999,-999,-999,-999
105,2010-02-22,pm10,home,54,55,42,34,46,40,56,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,73,85,81,66
106,2010-02-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,56,77,99,106,94,91,84,71,69,62,73,-999,-999,-999,-999,-999
107,2010-02-23,pm10,home,79,64,67,73,74,68,67,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,116,102,113,105,109
108,2010-02-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,57,79,87,97,78,86,94,74,71,70,81,-999,-999,-999,-999,-999
109,2010-02-24,pm10,home,110,107,102,86,92,91,97,91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,81,65,61,60
110,2010-02-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,98,103,92,101,80,71,78,60,54,57,62,-999,-999,-999,-999,-999
111,2010-02-25,pm10,home,65,53,54,38,34,42,37,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,62,50,49,35,53
112,2010-02-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,42,42,47,29,26,18,20,24,25,49,39,-999,-999,-999,-999,-999
113,2010-02-26,pm10,home,37,30,36,32,21,41,57,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,53,38,34,44
114,2010-02-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,18,20,21,28,32,25,19,31,35,31,35,-999,-999,-999,-999,-999
115,2010-02-27,pm10,home,42,38,29,23,30,27,29,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,48,44,66,44
116,2010-02-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,38,28,24,18,27,31,35,42,40,46,-999,-999,-999,-999,-999
117,2010-02-28,pm10,home,52,50,40,37,52,63,68,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,73,81,89,102,74
118,2010-02-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,72,72,67,58,67,67,67,74,67,71,56,-999,-999,-999,-999,-999
119,2010-03-01,pm10,home,67,79,79,75,51,46,38,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,11,13,12,7
120,2010-03-01,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,5,18,10,14,14,17,20,10,23,14,9,-999,-999,-999,-999,-999
121,2010-03-02,pm10,home,21,10,8,15,11,15,7,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,48,61,54,67
122,2010-03-02,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,20,18,35,40,48,52,50,31,23,12,33,-999,-999,-999,-999,-999
123,2010-03-03,pm10,home,53,73,88,86,93,91,93,102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,68,57,53,68
124,2010-03-03,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,105,109,93,54.96666667,96,84,80,78,66,61,64,-999,-999,-999,-999,-999
125,2010-03-04,pm10,home,59,28,29,28,30,36,29,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,22,16,28,17
126,2010-03-04,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,31,48,32,30,30,25,30,25,43.23333333,48,14,-999,-999,-999,-999,-999
127,2010-03-05,pm10,home,18,15,20,21,29,27,44,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74,72,94,89,95
128,2010-03-05,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,36,26,29,31,44,31,30,30,29,49,40,-999,-999,-999,-999,-999
129,2010-03-06,pm10,home,93,88,69,85,79,63,84,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,12,12,15,19
130,2010-03-06,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,84,80,83,75,78,70,66,43,33,23,18,-999,-999,-999,-999,-999
131,2010-03-07,pm10,home,19,10,11,11,11,10,13,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,12,19,12,16
132,2010-03-07,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,10,7,10,11,22,20,17,15,13,30,21,-999,-999,-999,-999,-999
133,2010-03-08,pm10,home,9,15,26,15,10,19,9,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,13,23,27,18
134,2010-03-08,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,13,15,16,17,24,15,17,13,12,18,14,-999,-999,-999,-999,-999
135,2010-03-09,pm10,home,18,9,10,16,18,17,16,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,26,35,35,33
136,2010-03-09,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,9,14,22,13,23,23,31,31,33,29,36,-999,-999,-999,-999,-999
137,2010-03-10,pm10,home,13,14,22,21,17,23,26,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,23,31,26,25
138,2010-03-10,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,43,25,24,31,33,24,31,35,18,30,53,-999,-999,-999,-999,-999
139,2010-03-11,pm10,home,31,18,27,18,22,39,33,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,65,45,78,71,69
140,2010-03-11,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,43,56,43,49,54,52,48,49,57,59,63,-999,-999,-999,-999,-999
141,2010-03-12,pm10,home,75,72,70,58,50,59,58,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,79,61,81,91,92
142,2010-03-12,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,57,52,59,58,47,73,90,97,152,177,139,-999,-999,-999,-999,-999
143,2010-03-13,pm10,home,73,64,72,57,63,76,59,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,87,89,79,69,68
144,2010-03-13,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,104,127,118,90,104,107,107,103,96,98,108,-999,-999,-999,-999,-999
145,2010-03-14,pm10,home,80,78,60,74,72,81,79,73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,69,67,74,72,66
146,2010-03-14,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,70,69,56,59,30,77,135,155,177,154,76,-999,-999,-999,-999,-999
147,2010-03-15,pm10,home,76,56,62,50,49,49,44,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,243,274,276,277,249
148,2010-03-15,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,33,36,23,15,15,25,28,16,36.23333333,37.1,150,-999,-999,-999,-999,-999
149,2010-03-16,pm10,home,256,310,229,233,338,310,306,320,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,31,42,40,36
150,2010-03-16,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,377,333,316,191,118,76,62,54,31,40,27,-999,-999,-999,-999,-999
151,2010-03-17,pm10,home,44,28,38,53,56,54,58,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,41,47,48,53
152,2010-03-17,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,38,39,43,42,39,33,50,42,32,43,-999,-999,-999,-999,-999
153,2010-03-18,pm10,home,46,52,50,38,42,34,47,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,32,21,47,29
154,2010-03-18,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,28,28,40,30,38,43.76666667,39,31,40,37,38,-999,-999,-999,-999,-999
155,2010-03-19,pm10,home,41,33,41,22,32,39,39,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55,69,77,73,69
156,2010-03-19,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38,34,41,30,23,39,48,59,56,64,59,-999,-999,-999,-999,-999
157,2010-03-20,pm10,home,67,80,69,63,81,69,84,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,392,97,41,24,40
158,2010-03-20,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,92,90,101,105,43,57,68,64,122,225,354,-999,-999,-999,-999,-999
159,2010-03-21,pm10,home,42,52,48,45,33,36,28,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,44,41,39,40
160,2010-03-21,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,24,28,34,42,44,48,32,31,32,41,48,-999,-999,-999,-999,-999
161,2010-03-22,pm10,home,31,36,32,40,38,42,42,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,28,29,39,28
162,2010-03-22,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,60,51,63,62,70,96,61,44,36,42,37,-999,-999,-999,-999,-999
163,2010-03-23,pm10,home,34,39,33,43,30,41,43,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56,68,67,64,61
164,2010-03-23,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,41,42,71,71,70,90,80,64,55,61,63,-999,-999,-999,-999,-999
165,2010-03-24,pm10,home,49,49,54,59,59,48,44,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,84,88,72,73,58
166,2010-03-24,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,53,54,51,62,69,75,79,81,73,81,100,-999,-999,-999,-999,-999
167,2010-03-25,pm10,home,60,71,60,63,71,61,60,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,40,41,31,49
168,2010-03-25,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,38,40,49,68,10,35,25,33,33,24,46,-999,-999,-999,-999,-999
169,2010-03-26,pm10,home,28,38,23,21,28,20,35,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74,83,73,67,88
170,2010-03-26,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,18,41,35,31,48,45,50,60,69,63,73,-999,-999,-999,-999,-999
171,2010-03-27,pm10,home,82,76,72,67,62,65,64,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120,112,106,116,115
172,2010-03-27,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,79,80,105,89,108,101,109,109,109,111,114,-999,-999,-999,-999,-999
173,2010-03-28,pm10,home,111,92,99,75,74,83,73,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,54,39,50,42
174,2010-03-28,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,37,33,39,37,33,40,34,38,44,47,51,-999,-999,-999,-999,-999
175,2010-03-29,pm10,home,32,38,36,36,37,41,43,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90,85,72,88,80
176,2010-03-29,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,24,43,55,54,59,62,60,64,74,62,75,-999,-999,-999,-999,-999
177,2010-03-30,pm10,home,57,68,69,75,73,80,83,89,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,48,42,54,52
178,2010-03-30,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,78,73,65,70,54,58,61,56,76,65,81,-999,-999,-999,-999,-999
179,2010-03-31,pm10,home,47,71,66,44,55,62,73,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,19,25,40,29
180,2010-03-31,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,55,41,55,32,41,32,38,37,23,29,21,-999,-999,-999,-999,-999
181,2010-04-01,pm10,home,39,31,21,37,58,61,61,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97,80,98,61,47
182,2010-04-01,pm10,work,-999,-999,-999,-999,-999,-999,-999,-999,58,65,56,53,55,51,16,66,102,128,119,-999,-999,-999,-999,-999
183,2010-04-02,pm10,home,37,38,49,40,36,39,43,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,130,153,123,92,80
